claim_id,anio,mes,dia,fecha,franja,tipo,subtipo,uso_arma,uso_moto,barrio,comuna,latitud,longitud,cantidad
118934,2023,OCTUBRE,LUNES,2/10/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626452","-58,498576",1
118935,2023,SEPTIEMBRE,JUEVES,21/9/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62792333","-58,49807394",1
118936,2023,DICIEMBRE,MIERCOLES,13/12/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62786719","-58,50145639",1
118937,2023,DICIEMBRE,LUNES,18/12/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626903","-58,498513",1
118938,2023,FEBRERO,MARTES,14/2/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626748","-58,499929",1
118939,2023,FEBRERO,MARTES,28/2/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626887","-58,500017",1
118940,2023,MARZO,MARTES,7/3/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626005","-58,499549",1
118941,2023,MAYO,JUEVES,11/5/2023,17,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,626496","-58,501849",1
118942,2023,MAYO,MIERCOLES,17/5/2023,0,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62571291","-58,50171155",1
118943,2023,AGOSTO,MIERCOLES,30/8/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627235","-58,499361",1
118944,2023,DICIEMBRE,VIERNES,29/12/2023,8,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62737984","-58,50193849",1
118945,2023,ABRIL,JUEVES,20/4/2023,14,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,626413","-58,500375",1
118946,2023,JULIO,MIERCOLES,5/7/2023,7,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62743096","-58,49343789",1
118947,2023,MAYO,MIERCOLES,10/5/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62665888","-58,49417437",1
118948,2023,AGOSTO,SABADO,19/8/2023,21,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62685894","-58,49370206",1
118949,2023,SEPTIEMBRE,VIERNES,15/9/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626885","-58,494526",1
118950,2023,NOVIEMBRE,JUEVES,16/11/2023,7,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62648825","-58,49364583",1
118951,2023,JULIO,DOMINGO,16/7/2023,5,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6269","-58,494559",1
118955,2023,JUNIO,JUEVES,15/6/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627163","-58,497095",1
118956,2023,FEBRERO,MIERCOLES,1/2/2023,21,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,6259","-58,49578",1
118957,2023,FEBRERO,MARTES,7/2/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627037","-58,49711",1
118958,2023,MAYO,LUNES,29/5/2023,17,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626981","-58,495262",1
118959,2023,AGOSTO,DOMINGO,13/8/2023,16,Robo,Robo total,SI,SI,VELEZ SARSFIELD,CC-10,"-34,626872","-58,496843",1
118960,2023,AGOSTO,LUNES,21/8/2023,22,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62666207","-58,49663464",1
118961,2023,DICIEMBRE,DOMINGO,10/12/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62698","-58,497046",1
118962,2023,ABRIL,JUEVES,6/4/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625698","-58,497067",1
118963,2023,MAYO,MIERCOLES,17/5/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62573","-58,49587",1
118964,2023,MAYO,SABADO,27/5/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62565723","-58,49695646",1
118965,2023,JUNIO,MIERCOLES,14/6/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625664","-58,495391",1
118966,2023,AGOSTO,MIERCOLES,9/8/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628167","-58,496685",1
118967,2023,MAYO,MIERCOLES,3/5/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,626212","-58,496168",1
118968,2023,MAYO,MIERCOLES,17/5/2023,22,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62781939","-58,49667797",1
118969,2023,JULIO,SABADO,1/7/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625665","-58,495392",1
118996,2023,FEBRERO,DOMINGO,5/2/2023,0,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,636157","-58,491992",1
118997,2023,MARZO,MIERCOLES,29/3/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635645","-58,492219",1
118998,2023,MARZO,VIERNES,31/3/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635345","-58,49235",1
118999,2023,ABRIL,MARTES,4/4/2023,19,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,635345","-58,49235",1
119000,2023,ABRIL,MARTES,25/4/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6352024","-58,49189356",1
119001,2023,ABRIL,VIERNES,28/4/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636204","-58,491773",1
119002,2023,JUNIO,MARTES,13/6/2023,14,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635347","-58,492179",1
119003,2023,AGOSTO,VIERNES,4/8/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63629","-58,492131",1
119004,2023,SEPTIEMBRE,VIERNES,22/9/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636518","-58,492702",1
119005,2023,OCTUBRE,VIERNES,27/10/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63629","-58,492131",1
119006,2023,NOVIEMBRE,DOMINGO,5/11/2023,20,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635479","-58,49279",1
119007,2023,NOVIEMBRE,JUEVES,9/11/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636346","-58,492822",1
119008,2023,NOVIEMBRE,JUEVES,9/11/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636365","-58,492908",1
119009,2023,DICIEMBRE,MIERCOLES,20/12/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63638706","-58,49258915",1
119010,2023,NOVIEMBRE,DOMINGO,19/11/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636518","-58,492702",1
119011,2023,DICIEMBRE,LUNES,18/12/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636332","-58,491861",1
119012,2023,FEBRERO,JUEVES,9/2/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629428","-58,494177",1
119013,2023,ABRIL,JUEVES,20/4/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630087","-58,494518",1
119014,2023,MAYO,DOMINGO,14/5/2023,14,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62935548","-58,49432437",1
119015,2023,AGOSTO,LUNES,28/8/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62981513","-58,49446618",1
119016,2023,DICIEMBRE,VIERNES,22/12/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628873","-58,494407",1
119017,2023,DICIEMBRE,VIERNES,15/12/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6306302","-58,49400899",1
119018,2023,JULIO,SABADO,22/7/2023,14,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629268","-58,496499",1
119019,2023,NOVIEMBRE,VIERNES,10/11/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628325","-58,495049",1
119020,2023,MAYO,MARTES,9/5/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62883758","-58,49712626",1
119021,2023,FEBRERO,SABADO,25/2/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629855","-58,496071",1
119022,2023,ENERO,JUEVES,12/1/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629564","-58,497072",1
119023,2023,MARZO,VIERNES,17/3/2023,13,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629749","-58,495372",1
119024,2023,MARZO,VIERNES,31/3/2023,11,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62952262","-58,49485522",1
119025,2023,MAYO,VIERNES,5/5/2023,6,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628733","-58,495873",1
119026,2023,ABRIL,DOMINGO,30/4/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62952262","-58,49485522",1
119027,2023,MAYO,SABADO,13/5/2023,20,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119028,2023,JUNIO,JUEVES,1/6/2023,6,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63051","-58,495203",1
119029,2023,JUNIO,MARTES,13/6/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62852164","-58,49613605",1
119030,2023,JUNIO,VIERNES,16/6/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119031,2023,JUNIO,SABADO,17/6/2023,18,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119032,2023,JUNIO,DOMINGO,18/6/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63009468","-58,49571496",1
119033,2023,JULIO,VIERNES,14/7/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629089","-58,495329",1
119034,2023,JULIO,LUNES,24/7/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62847966","-58,49613499",1
119035,2023,SEPTIEMBRE,VIERNES,29/9/2023,22,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119036,2023,OCTUBRE,VIERNES,27/10/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628721","-58,495879",1
119037,2023,NOVIEMBRE,VIERNES,17/11/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63009468","-58,49571496",1
119038,2023,NOVIEMBRE,MARTES,21/11/2023,17,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119039,2023,NOVIEMBRE,JUEVES,23/11/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119040,2023,DICIEMBRE,MARTES,12/12/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628733","-58,495873",1
119041,2023,JUNIO,SABADO,17/6/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119042,2023,SEPTIEMBRE,SABADO,23/9/2023,4,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,630413","-58,496201",1
119043,2023,AGOSTO,VIERNES,11/8/2023,4,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62881","-58,496065",1
119044,2023,ABRIL,LUNES,10/4/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624683","-58,499419",1
119045,2023,MAYO,LUNES,22/5/2023,21,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62514903","-58,50063648",1
119046,2023,JUNIO,LUNES,26/6/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,624942","-58,500019",1
119047,2023,AGOSTO,LUNES,28/8/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62459","-58,49934",1
119048,2023,DICIEMBRE,MIERCOLES,20/12/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62459","-58,49934",1
119049,2023,DICIEMBRE,JUEVES,21/12/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6246","-58,499331",1
119050,2023,DICIEMBRE,MIERCOLES,27/12/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62477198","-58,49925871",1
119051,2023,NOVIEMBRE,DOMINGO,5/11/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625141","-58,50057",1
119052,2023,JULIO,VIERNES,28/7/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62535762","-58,50110719",1
119053,2023,JUNIO,JUEVES,1/6/2023,5,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,625412","-58,501097",1
119054,2023,JUNIO,DOMINGO,4/6/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632064","-58,497636",1
119055,2023,FEBRERO,LUNES,27/2/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631174","-58,498643",1
119056,2023,ENERO,DOMINGO,29/1/2023,0,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631897","-58,49749",1
119057,2023,FEBRERO,MIERCOLES,1/2/2023,7,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631023","-58,497316",1
119058,2023,FEBRERO,MIERCOLES,8/2/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631213","-58,498755",1
119059,2023,JUNIO,DOMINGO,18/6/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63089157","-58,49873793",1
119060,2023,JULIO,MIERCOLES,5/7/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631482","-58,496594",1
119061,2023,JULIO,MARTES,18/7/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631508","-58,499269",1
119062,2023,SEPTIEMBRE,MARTES,26/9/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631191","-58,499106",1
119063,2023,OCTUBRE,MIERCOLES,11/10/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631075","-58,498971",1
119064,2023,DICIEMBRE,VIERNES,29/12/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631174","-58,498643",1
119065,2023,FEBRERO,MARTES,7/2/2023,18,Robo,Robo total,NO,SI,VELEZ SARSFIELD,CC-10,"-34,632504","-58,498032",1
119066,2023,MARZO,MIERCOLES,8/3/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63286333","-58,49754909",1
119067,2023,ABRIL,LUNES,3/4/2023,19,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631124","-58,497812",1
119068,2023,MAYO,MARTES,2/5/2023,12,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630875","-58,497442",1
119069,2023,JUNIO,JUEVES,29/6/2023,10,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632428","-58,498536",1
119070,2023,JULIO,SABADO,15/7/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632547","-58,497975",1
119071,2023,SEPTIEMBRE,LUNES,11/9/2023,9,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,632648","-58,496403",1
119072,2023,SEPTIEMBRE,LUNES,18/9/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631967","-58,498603",1
119073,2023,NOVIEMBRE,LUNES,13/11/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63086755","-58,49744355",1
119075,2023,DICIEMBRE,MARTES,5/12/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63285","-58,4975",1
119081,2023,FEBRERO,SABADO,4/2/2023,2,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631162","-58,49979",1
119082,2023,ABRIL,MARTES,25/4/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630859","-58,500505",1
119083,2023,MAYO,MARTES,16/5/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630942","-58,499949",1
119084,2023,JUNIO,MARTES,27/6/2023,9,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631096","-58,499877",1
119085,2023,JUNIO,MARTES,27/6/2023,19,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63105084","-58,49987192",1
119086,2023,SEPTIEMBRE,LUNES,25/9/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631205","-58,499603",1
119091,2023,ENERO,VIERNES,6/1/2023,8,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636225","-58,493671",1
119092,2023,MAYO,SABADO,6/5/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635684","-58,493706",1
119093,2023,MAYO,SABADO,13/5/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635914","-58,493841",1
119094,2023,MAYO,VIERNES,12/5/2023,10,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63566","-58,49383",1
119095,2023,MAYO,MARTES,23/5/2023,22,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635672","-58,493826",1
119096,2023,SEPTIEMBRE,VIERNES,22/9/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,635589","-58,493626",1
119097,2023,JULIO,JUEVES,13/7/2023,2,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636225","-58,493671",1
119098,2023,JULIO,LUNES,24/7/2023,18,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63596105","-58,49377244",1
119099,2023,AGOSTO,MARTES,1/8/2023,16,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636014","-58,493824",1
119100,2023,AGOSTO,SABADO,12/8/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6366117","-58,49364803",1
119101,2023,SEPTIEMBRE,MIERCOLES,20/9/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636383","-58,493759",1
119102,2023,SEPTIEMBRE,MIERCOLES,27/9/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636089","-58,493811",1
119103,2023,OCTUBRE,LUNES,2/10/2023,21,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,636619","-58,493659",1
119122,2023,AGOSTO,SABADO,5/8/2023,15,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630625","-58,491635",1
119123,2023,SEPTIEMBRE,MIERCOLES,13/9/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63067284","-58,49362462",1
119124,2023,MAYO,LUNES,22/5/2023,6,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630637","-58,489923",1
119144,2023,NOVIEMBRE,VIERNES,10/11/2023,12,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62901163","-58,49702082",1
119145,2023,DICIEMBRE,SABADO,2/12/2023,23,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,629172","-58,496547",1
119146,2023,ENERO,MARTES,24/1/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62786","-58,493956",1
119147,2023,OCTUBRE,MIERCOLES,11/10/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62790079","-58,49671437",1
119148,2023,MAYO,MIERCOLES,31/5/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62860925","-58,49561206",1
119149,2023,JULIO,JUEVES,13/7/2023,9,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630273","-58,495429",1
119150,2023,JULIO,DOMINGO,9/7/2023,21,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630307","-58,495418",1
119151,2023,JULIO,MIERCOLES,26/7/2023,15,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62911","-58,496464",1
119152,2023,SEPTIEMBRE,MARTES,19/9/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628475","-58,496107",1
119153,2023,SEPTIEMBRE,JUEVES,21/9/2023,6,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,628697","-58,496965",1
119154,2023,SEPTIEMBRE,MIERCOLES,20/9/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,6295177","-58,49436416",1
119155,2023,SEPTIEMBRE,MIERCOLES,27/9/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628167","-58,496685",1
119156,2023,NOVIEMBRE,JUEVES,23/11/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62953429","-58,49487276",1
119157,2023,NOVIEMBRE,SABADO,4/11/2023,20,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628475","-58,496107",1
119158,2023,ABRIL,SABADO,22/4/2023,20,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62952262","-58,49485522",1
119159,2023,ABRIL,LUNES,3/4/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630107","-58,495697",1
119160,2023,SEPTIEMBRE,MIERCOLES,27/9/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119161,2023,OCTUBRE,MARTES,10/10/2023,21,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629122","-58,503581",1
119162,2023,ENERO,SABADO,7/1/2023,13,Robo,Robo total,SI,SI,VELEZ SARSFIELD,CC-10,"-34,628436","-58,504557",1
119163,2023,OCTUBRE,LUNES,23/10/2023,14,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629077","-58,503473",1
119164,2023,MARZO,SABADO,25/3/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62825333","-58,50348467",1
119165,2023,ABRIL,LUNES,10/4/2023,15,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629356","-58,50378",1
119166,2023,DICIEMBRE,SABADO,23/12/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62733229","-58,50352157",1
119167,2023,MARZO,MIERCOLES,15/3/2023,8,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628963","-58,490383",1
119168,2023,FEBRERO,SABADO,25/2/2023,17,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629053","-58,491859",1
119169,2023,MARZO,VIERNES,10/3/2023,23,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628663","-58,490814",1
119174,2023,JULIO,SABADO,29/7/2023,22,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62705327","-58,49109247",1
119175,2023,JULIO,DOMINGO,30/7/2023,11,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627239","-58,492248",1
119176,2023,AGOSTO,VIERNES,4/8/2023,23,Hurto,Hurto automotor,NO,NO,VELEZ SARSFIELD,CC-10,"-34,627042","-58,491779",1
119177,2023,JUNIO,JUEVES,29/6/2023,0,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,630454","-58,490213",1
119200,2023,JUNIO,LUNES,26/6/2023,15,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,63046788","-58,49358808",1
119201,2023,MAYO,DOMINGO,28/5/2023,0,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,628747","-58,493184",1
119202,2023,AGOSTO,LUNES,28/8/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62912406","-58,49358936",1
119203,2023,FEBRERO,LUNES,13/2/2023,17,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62895167","-58,49202848",1
119265,2023,OCTUBRE,MIERCOLES,11/10/2023,16,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630592","-58,496291",1
119389,2023,MAYO,LUNES,29/5/2023,12,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,631009","-58,486147",1
119409,2023,ABRIL,SABADO,1/4/2023,9,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628339","-58,489502",1
119411,2023,MAYO,MIERCOLES,17/5/2023,0,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119412,2023,JUNIO,MARTES,13/6/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,629534","-58,494851",1
119414,2023,FEBRERO,MARTES,28/2/2023,17,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,62841","-58,497858",1
119415,2023,MARZO,LUNES,20/3/2023,14,Hurto,Hurto total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628445","-58,498569",1
119416,2023,ABRIL,DOMINGO,30/4/2023,19,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,630557","-58,500037",1
119417,2023,JUNIO,JUEVES,15/6/2023,19,Robo,Robo total,SI,NO,VELEZ SARSFIELD,CC-10,"-34,628054","-58,498215",1
119418,2023,SEPTIEMBRE,VIERNES,8/9/2023,7,Robo,Robo total,NO,NO,VELEZ SARSFIELD,CC-10,"-34,628599","-58,497743",1
